,PRICE,TIME,ID
0,999835,19341,340
1,999835,19979,978
2,999834,2396,395
3,999834,5221,220
4,999834,8735,734
5,999833,343,342
6,999833,5481,480
7,999833,13580,579
8,999833,16092,91
9,999833,17648,647
10,999832,4201,200
11,999832,14778,777
12,999832,18695,694
13,999831,6256,255
14,999831,7304,303
15,999831,19744,743
16,999830,13239,238
17,999830,13570,569
18,999830,19100,99
19,999829,5933,932
20,999829,11799,798
21,999829,14384,383
22,999829,14699,698
23,999829,14878,877
24,999829,15384,383
25,999828,2564,563
26,999828,11368,367
27,999828,12779,778
28,999827,3393,392
29,999827,3654,653
30,999827,5681,680
31,999827,6417,416
32,999827,9729,728
33,999827,17228,227
34,999826,17452,451
35,999826,19204,203
36,999825,260,259
37,999825,697,696
38,999825,1141,140
39,999825,1198,197
40,999825,6574,573
41,999825,7307,306
42,999825,16563,562
43,999824,1736,735
44,999824,9866,865
45,999824,15985,984
46,999823,1399,398
47,999823,3707,706
48,999823,8980,979
49,999823,12615,614
50,999823,12835,834
51,999823,13463,462
52,999823,17257,256
53,999822,466,465
54,999822,933,932
55,999822,1816,815
56,999822,5885,884
57,999822,9649,648
58,999822,10503,502
59,999822,12836,835
60,999822,17018,17
61,999822,17627,626
62,999821,10905,904
63,999821,14850,849
64,999820,2965,964
65,999820,3328,327
66,999820,11479,478
67,999820,11640,639
68,999820,12144,143
69,999820,13917,916
70,999820,17400,399
71,999819,11055,54
72,999819,17573,572
73,999818,1342,341
74,999818,8395,394
75,999818,8771,770
76,999818,11804,803
77,999818,13820,819
78,999818,19250,249
79,999816,531,530
80,999816,2825,824
81,999816,14592,591
82,999816,14667,666
83,999815,1341,340
84,999815,1771,770
85,999815,4137,136
86,999815,5983,982
87,999815,13024,23
88,999815,19095,94
89,999814,3678,677
90,999814,6636,635
91,999814,13705,704
92,999814,15626,625
93,999813,2204,203
94,999813,10015,14
95,999813,15434,433
96,999813,19814,813
97,999812,654,653
98,999812,5068,67
99,999811,265,264
100,999811,2227,226
101,999811,3219,218
102,999811,3314,313
103,999811,17997,996
104,999810,2326,325
105,999810,2332,331
106,999810,7285,284
107,999810,9904,903
108,999810,16173,172
109,999809,9579,578
110,999809,19824,823
111,999808,9590,589
112,999808,10298,297
113,999808,15573,572
114,999808,17781,780
115,999808,18249,248
116,999807,945,944
117,999807,4866,865
118,999807,17841,840
119,999806,17047,46
120,999805,2896,895
121,999805,17908,907
122,999805,18207,206
123,999804,2656,655
124,999804,7552,551
125,999802,5524,523
126,999802,5888,887
127,999802,11742,741
128,999802,12094,93
129,999802,14599,598
130,999802,16992,991
131,999802,17640,639
132,999801,11977,976
133,999801,13325,324
134,999800,8616,615
135,999800,14423,422
136,999799,3063,62
137,999799,9015,14
138,999799,9865,864
139,999799,10956,955
140,999799,18278,277
141,999798,618,617
142,999798,9171,170
143,999798,10898,897
144,999798,12887,886
145,999798,17525,524
146,999798,19625,624
147,999797,4406,405
148,999797,15069,68
149,999797,16236,235
150,999797,17239,238
151,999796,184,183
152,999796,12570,569
153,999796,13655,654
154,999796,15712,711
155,999795,10113,112
156,999795,10883,882
157,999795,14128,127
158,999794,780,779
159,999794,3033,32
160,999794,8672,671
161,999794,13665,664
162,999794,18152,151
163,999793,2239,238
164,999793,11403,402
165,999793,16251,250
166,999792,7864,863
167,999792,15034,33
168,999791,4330,329
169,999791,15593,592
170,999790,1095,94
171,999790,3504,503
172,999790,3726,725
173,999790,3821,820
174,999790,11335,334
175,999790,11566,565
176,999789,3074,73
177,999789,15248,247
178,999788,6703,702
179,999787,7011,10
180,999787,15968,967
181,999787,16715,714
182,999786,272,271
183,999786,3170,169
184,999786,17218,217
185,999786,19746,745
186,999785,2458,457
187,999785,2493,492
188,999785,16515,514
189,999785,19565,564
190,999784,3351,350
191,999784,5675,674
192,999784,7996,995
193,999784,8766,765
194,999784,15037,36
195,999784,17833,832
196,999783,507,506
197,999783,11915,914
198,999782,301,300
199,999782,1918,917
200,999782,4440,439
201,999782,13149,148
202,999782,18795,794
203,999781,175,174
204,999781,2129,128
205,999780,10779,778
206,999780,17159,158
207,999780,18650,649
208,999779,2732,731
209,999779,7361,360
210,999778,1938,937
211,999778,3368,367
212,999778,4771,770
213,999778,6793,792
214,999778,18654,653
215,999778,19153,152
216,999777,204,203
217,999777,12809,808
218,999776,2875,874
219,999776,13145,144
220,999776,18398,397
221,999775,10451,450
222,999775,11649,648
223,999775,16450,449
224,999774,1039,38
225,999774,1291,290
226,999774,10128,127
227,999773,1655,654
228,999773,9279,278
229,999773,14540,539
230,999772,15317,316
231,999771,9657,656
232,999770,1654,653
233,999770,14314,313
234,999770,17802,801
235,999769,801,800
236,999769,7636,635
237,999769,9981,980
238,999769,16012,11
239,999768,2409,408
240,999768,7248,247
241,999768,19882,881
242,999767,1828,827
243,999767,15265,264
244,999767,19127,126
245,999766,191,190
246,999766,765,764
247,999766,2726,725
248,999766,7059,58
249,999766,10626,625
250,999766,16252,251
251,999766,16427,426
252,999766,17394,393
253,999766,19134,133
254,999765,12484,483
255,999765,18141,140
256,999764,3304,303
257,999764,11746,745
258,999764,13337,336
259,999764,15932,931
260,999764,15952,951
261,999763,397,396
262,999763,4648,647
263,999763,16608,607
264,999763,19532,531
265,999762,2661,660
266,999762,3731,730
267,999762,3825,824
268,999762,9422,421
269,999762,14595,594
270,999762,14712,711
271,999761,13212,211
272,999760,12228,227
273,999760,14582,581
274,999760,16746,745
275,999760,17313,312
276,999759,455,454
277,999759,3818,817
278,999759,3848,847
279,999759,12177,176
280,999759,12941,940
281,999759,16706,705
282,999759,19793,792
283,999758,4334,333
284,999758,18210,209
285,999757,6834,833
286,999757,12563,562
287,999757,14454,453
288,999757,15144,143
289,999756,4304,303
290,999756,9662,661
291,999756,11447,446
292,999756,13531,530
293,999756,13679,678
294,999756,13808,807
295,999755,408,407
296,999755,14078,77
297,999755,17588,587
298,999754,998,997
299,999754,2266,265
300,999754,11314,313
301,999753,11158,157
302,999753,18819,818
303,999752,4376,375
304,999752,8651,650
305,999752,11084,83
306,999752,16642,641
307,999752,16713,712
308,999752,19128,127
309,999751,3743,742
310,999751,12076,75
311,999750,10251,250
312,999750,15325,324
313,999750,16082,81
314,999750,19876,875
315,999749,1770,769
316,999749,2473,472
317,999749,3527,526
318,999749,5890,889
319,999749,9099,98
320,999749,10448,447
321,999749,17416,415
322,999748,2932,931
323,999748,5188,187
324,999748,9507,506
325,999748,9771,770
326,999748,12798,797
327,999747,1374,373
328,999747,3024,23
329,999747,13962,961
330,999747,17434,433
331,999746,12274,273
332,999746,13974,973
333,999745,7721,720
334,999744,10692,691
335,999744,14420,419
