,PRICE,TIME,ID
0,999824,3752,751
1,999823,1346,345
2,999823,1574,573
3,999823,2511,510
4,999823,13098,97
5,999823,13206,205
6,999823,16155,154
7,999822,1794,793
8,999822,8642,641
9,999822,13975,974
10,999821,2932,931
11,999821,3988,987
12,999821,6661,660
13,999821,13171,170
14,999821,13870,869
15,999821,17740,739
16,999821,19136,135
17,999820,2432,431
18,999820,4602,601
19,999820,10792,791
20,999820,10978,977
21,999820,12466,465
22,999820,14459,458
23,999820,15045,44
24,999819,3863,862
25,999819,7366,365
26,999819,14442,441
27,999818,3907,906
28,999818,6007,6
29,999818,15165,164
30,999817,1044,43
31,999817,1561,560
32,999817,8091,90
33,999817,9577,576
34,999817,18106,105
35,999816,11826,825
36,999816,15886,885
37,999816,18342,341
38,999815,6574,573
39,999815,13261,260
40,999815,15035,34
41,999814,9806,805
42,999814,14354,353
43,999814,15814,813
44,999814,15865,864
45,999813,135,134
46,999812,656,655
47,999812,8682,681
48,999811,1122,121
49,999811,2923,922
50,999811,6811,810
51,999811,7317,316
52,999811,9879,878
53,999811,14590,589
54,999811,14701,700
55,999810,199,198
56,999810,4139,138
57,999810,7784,783
58,999810,17156,155
59,999810,18666,665
60,999809,19528,527
61,999808,2766,765
62,999808,10759,758
63,999808,12878,877
64,999807,7802,801
65,999807,8594,593
66,999807,9711,710
67,999807,10872,871
68,999807,14393,392
69,999807,17206,205
70,999807,19084,83
71,999806,11160,159
72,999805,1845,844
73,999805,2936,935
74,999805,15556,555
75,999805,17590,589
76,999805,18602,601
77,999805,19586,585
78,999804,1089,88
79,999804,9399,398
80,999804,16324,323
81,999803,5708,707
82,999803,10580,579
83,999802,45,44
84,999802,1296,295
85,999802,11734,733
86,999802,14342,341
87,999802,14616,615
88,999801,12047,46
89,999801,13602,601
90,999801,14325,324
91,999801,18652,651
92,999800,476,475
93,999800,11885,884
94,999800,15033,32
95,999799,852,851
96,999799,5724,723
97,999799,7847,846
98,999799,16879,878
99,999799,18038,37
100,999799,18834,833
101,999798,2663,662
102,999798,3076,75
103,999796,2878,877
104,999796,12315,314
105,999796,16481,480
106,999795,3731,730
107,999795,4262,261
108,999795,4517,516
109,999795,14956,955
110,999794,9565,564
111,999794,11982,981
112,999794,19676,675
113,999793,1851,850
114,999793,2446,445
115,999793,3441,440
116,999793,3926,925
117,999793,6785,784
118,999793,7764,763
119,999793,18623,622
120,999792,4428,427
121,999792,5935,934
122,999792,8619,618
123,999792,17227,226
124,999791,5392,391
125,999791,6488,487
126,999791,6958,957
127,999791,13471,470
128,999790,2553,552
129,999790,9069,68
130,999790,17956,955
131,999789,1266,265
132,999789,5974,973
133,999789,10279,278
134,999789,14210,209
135,999789,16912,911
136,999789,16971,970
137,999789,17751,750
138,999787,8563,562
139,999787,9050,49
140,999787,9724,723
141,999787,10931,930
142,999787,14594,593
143,999787,19735,734
144,999786,9846,845
145,999785,163,162
146,999785,651,650
147,999785,3640,639
148,999785,6410,409
149,999785,10787,786
150,999784,269,268
151,999784,17253,252
152,999784,18249,248
153,999784,19108,107
154,999783,5326,325
155,999783,12524,523
156,999782,11271,270
157,999782,13243,242
158,999782,18990,989
159,999781,714,713
160,999781,2491,490
161,999781,2502,501
162,999781,4237,236
163,999781,6280,279
164,999781,9313,312
165,999781,13574,573
166,999780,4909,908
167,999780,9281,280
168,999779,5091,90
169,999779,5098,97
170,999779,6479,478
171,999779,9417,416
172,999779,9815,814
173,999778,3475,474
174,999778,6984,983
175,999778,7336,335
176,999778,11622,621
177,999778,15942,941
178,999778,17251,250
179,999777,4137,136
180,999777,10647,646
181,999777,12442,441
182,999777,13622,621
183,999776,9543,542
184,999776,15121,120
185,999776,15215,214
186,999776,16179,178
187,999775,2819,818
188,999775,5801,800
189,999775,8869,868
190,999775,13223,222
191,999775,16826,825
192,999774,5760,759
193,999774,9282,281
194,999773,1027,26
195,999773,2474,473
196,999773,3002,1
197,999773,7195,194
198,999773,11227,226
199,999773,17833,832
200,999772,6075,74
201,999772,11043,42
202,999772,13317,316
203,999772,15739,738
204,999772,16220,219
205,999772,18349,348
206,999772,18553,552
207,999772,19041,40
208,999771,5663,662
209,999771,11959,958
210,999771,12340,339
211,999770,4952,951
212,999769,361,360
213,999769,5007,6
214,999769,10020,19
215,999769,10052,51
216,999769,12541,540
217,999769,17566,565
218,999768,18050,49
219,999767,1538,537
220,999767,12627,626
221,999767,14069,68
222,999767,15746,745
223,999767,16024,23
224,999766,2331,330
225,999766,11436,435
226,999766,14403,402
227,999765,9415,414
228,999764,8001,0
229,999764,8338,337
230,999764,9538,537
231,999764,13160,159
232,999764,13564,563
233,999763,6607,606
234,999763,13254,253
235,999763,16804,803
236,999762,1144,143
237,999762,1449,448
238,999762,5145,144
