,PRICE,TIME,BUY_PRICE,BUY_TIME,BUY_ID,SELL_PRICE,SELL_TIME,SELL_ID
0,1000006,1,1000006,-11719,281,999240,1,0
1,1000006,4,1000006,-10536,464,999656,4,3
2,1000006,10,1000006,-9478,522,999273,10,9
3,1000007,11,1000396,11,10,1000007,-18674,326
4,1000006,13,1000006,-9401,599,998829,13,12
5,1000006,14,1000006,-8951,49,999527,14,13
6,1000006,17,1000006,-8220,780,998992,17,16
7,1000006,18,1000006,-7961,39,999808,18,17
8,1000007,19,1000582,19,18,1000007,-17137,863
9,1000007,22,1000012,22,21,1000007,-15336,664
10,1000006,23,1000006,-4047,953,999540,23,22
11,1000007,26,1000501,26,25,1000007,-15032,968
12,1000007,28,1000207,28,27,1000007,-14553,447
13,1000007,29,1000802,29,28,1000007,-12206,794
14,1000007,30,1000143,30,29,1000007,-11392,608
15,1000005,33,1000005,-19323,677,999755,33,32
16,1000007,34,1003983,34,33,1000007,-11235,765
17,1000005,39,1000005,-18921,79,999447,39,38
18,1000007,42,1000384,42,41,1000007,-6371,629
19,1000007,45,1000024,45,44,1000007,-5414,586
20,1000005,48,1000005,-16999,1,999850,48,47
21,1000007,49,1000616,49,48,1000007,-4188,812
22,1000007,51,1001371,51,50,1000007,-4146,854
23,1000005,54,1000005,-16764,236,999680,54,53
24,1000007,56,1000079,56,55,1000007,-3587,413
25,1000007,59,1000780,59,58,1000007,-3423,577
26,1000005,60,1000005,-14800,200,999833,60,59
27,1000007,61,1001206,61,60,1000007,-1613,387
28,1000005,64,1000005,-14498,502,999130,64,63
29,1000008,65,1001943,65,64,1000008,-18624,376
30,1000008,66,1000139,66,65,1000008,-18553,447
31,1000008,67,1000047,67,66,1000008,-18493,507
32,1000005,69,1000005,-10905,95,999786,69,68
33,1000005,70,1000005,-9507,493,999005,70,69
34,1000008,72,1000351,72,71,1000008,-17859,141
35,1000005,75,1000005,-7261,739,999476,75,74
36,1000005,76,1000005,-5264,736,999906,76,75
37,1000005,78,1000005,-4445,555,997168,78,77
38,1000005,80,1000005,-4389,611,999778,80,79
39,1000005,82,1000005,-2911,89,999642,82,81
40,1000008,84,1000027,84,83,1000008,-13927,73
41,1000008,87,1000028,87,86,1000008,-12793,207
42,1000005,88,1000005,-2714,286,999886,88,87
43,1000008,90,1001103,90,89,1000008,-12640,360
44,1000008,91,1001676,91,90,1000008,-10478,522
45,1000005,92,1000005,-2537,463,999999,92,91
46,1000004,93,1000004,-19453,547,999410,93,92
47,1000008,95,1001041,95,94,1000008,-8493,507
48,1000008,100,1001348,100,99,1000008,-8422,578
49,1000008,104,1000422,104,103,1000008,-7045,955
50,1000008,107,1001116,107,106,1000008,-6311,689
51,1000004,108,1000004,-19306,694,999288,108,107
52,1000008,110,1000592,110,109,1000008,-4880,120
53,1000004,111,1000004,-17253,747,998917,111,110
54,1000008,112,1000031,112,111,1000008,-3206,794
55,1000008,113,1001423,113,112,1000008,-1065,935
56,1000008,116,1000151,116,115,1000008,-527,473
57,1000004,123,1000004,-17065,935,998366,123,122
58,1000009,124,1002353,124,123,1000009,-18915,85
59,1000009,125,1000234,125,124,1000009,-18175,825
60,1000004,126,1000004,-15654,346,997482,126,125
61,1000004,127,1000004,-13567,433,999694,127,126
62,1000009,129,1000060,129,128,1000009,-17304,696
63,1000004,131,1000004,-12235,765,999741,131,130
64,1000009,132,1000136,132,131,1000009,-16527,473
65,1000004,133,1000004,-10999,1,999711,133,132
66,1000009,135,1002166,135,134,1000009,-15505,495
67,1000009,136,1000250,136,135,1000009,-14389,611
68,1000004,137,1000004,-9969,31,999777,137,136
69,1000004,140,1000004,-8845,155,996684,140,139
70,1000004,142,1000004,-5880,120,999872,142,141
71,1000004,145,1000004,-5865,135,999812,145,144
72,1000004,146,1000004,-5048,952,999836,146,145
73,1000004,149,1000004,-4206,794,999970,149,148
74,1000009,150,1000901,150,149,1000009,-14379,621
75,1000004,155,1000004,-2505,495,999928,155,154
76,1000009,156,1000360,156,155,1000009,-13566,434
77,1000003,157,1000003,-18787,213,999696,157,156
78,1000009,158,1001925,158,157,1000009,-6924,76
79,1000003,160,1000003,-16484,516,999982,160,159
80,1000003,161,1000003,-8484,516,999986,161,160
81,1000009,162,1000087,162,161,1000009,-4963,37
82,1000003,164,1000003,-7577,423,998898,164,163
83,1000009,166,1000457,166,165,1000009,-2498,502
84,1000009,170,1000466,170,169,1000009,-2358,642
85,1000009,171,1000012,171,170,1000009,-1479,521
86,1000003,172,1000003,-7130,870,999910,172,171
87,1000003,173,1000003,-5395,605,999312,173,172
88,1000003,174,1000003,-4578,422,998517,174,173
89,1000003,175,1000003,-774,226,999571,175,174
90,1000003,185,1000003,-124,876,999668,185,184
91,1000009,186,1000438,186,185,1000009,-1477,523
92,1000010,189,1000031,189,188,1000010,-18032,968
93,1000010,190,1000138,190,189,1000010,-16253,747
94,1000002,191,1000002,-17993,7,999694,191,190
95,1000010,193,1000126,193,192,1000010,-15291,709
96,1000010,197,1000136,197,196,1000010,-13144,856
97,1000010,202,1001179,202,201,1000010,-10787,213
98,1000002,204,1000002,-17822,178,999903,204,203
99,1000002,205,1000002,-16956,44,999709,205,204
100,1000002,207,1000002,-15047,953,997167,207,206
101,1000009,211,1000818,211,210,1000009,203,202
102,1000002,218,1000002,-13676,324,997710,218,217
103,1000010,221,1001943,221,220,1000010,-10469,531
104,1000002,224,1000002,-12253,747,999872,224,223
105,1000002,229,1000002,-10567,433,999820,229,228
106,1000002,230,1000002,-10143,857,999858,230,229
107,1000002,233,1000002,-9110,890,999967,233,232
108,1000002,234,1000002,-6697,303,999892,234,233
109,1000010,235,1000516,235,234,1000010,-9235,765
110,1000010,239,1000075,239,238,1000010,-9100,900
111,1000010,240,1000772,240,239,1000010,-8640,360
112,1000010,242,1000321,242,241,1000010,-7640,360
113,1000010,243,1000638,243,242,1000010,-6206,794
114,1000010,244,1000663,244,243,1000010,-3444,556
115,1000010,247,1000883,247,246,1000010,-2719,281
116,1000010,248,1000950,248,247,1000010,-2538,462
117,1000010,251,1000021,251,250,1000010,-2317,683
118,1000010,252,1000069,252,251,1000010,-2032,968
119,1000002,253,1000002,-5387,613,998086,253,252
120,1000002,254,1000002,-5055,945,999162,254,253
121,1000002,255,1000002,-4834,166,999712,255,254
122,1000002,257,1000002,-3956,44,999525,257,256
123,1000002,261,1000002,-2858,142,999694,261,260
124,1000011,264,1000566,264,263,1000011,-19602,398
125,1000002,265,1000002,-1849,151,999366,265,264
126,1000002,266,1000002,-1580,420,999991,266,265
127,1000002,270,1000002,-336,664,999040,270,269
128,1000011,271,1000277,271,270,1000011,-18796,204
129,1000011,276,1000740,276,275,1000011,-18527,473
130,1000001,278,1000001,-18976,24,999816,278,277
131,1000011,281,1000549,281,280,1000011,-17987,13
132,1000001,284,1000001,-18514,486,999124,284,283
133,1000001,288,1000001,-17842,158,999832,288,287
134,1000011,291,1000075,291,290,1000011,-16219,781
135,1000011,294,1000152,294,293,1000011,-14137,863
136,1000001,295,1000001,-16062,938,999991,295,294
137,1000001,296,1000001,-15533,467,999349,296,295
138,1000001,297,1000001,-15137,863,999925,297,296
