,PRICE,TIME,BUY_PRICE,BUY_TIME,BUY_ID,SELL_PRICE,SELL_TIME,SELL_ID
0,1000820,1,1000846,1,1,1000820,0,-1
1,1001367,4,1001471,4,4,1001367,2,2
2,1001537,5,1002489,5,5,1001537,4,-1
3,1002183,6,1003204,6,6,1002183,5,-1
4,1002454,9,1003246,9,9,1002454,8,-1
5,1002590,10,1004638,10,10,1002590,9,-1
6,1002658,12,1004278,12,12,1002658,11,-1
7,1002692,15,1004484,15,15,1002692,14,-1
8,1002709,18,1005171,18,18,1002709,17,-1
9,1002717,20,1003969,20,20,1002717,19,-1
10,1002721,21,1005138,21,21,1002721,20,-1
11,1002723,22,1004442,22,22,1002723,21,-1
12,1002724,23,1005645,23,23,1002724,22,-1
13,1002725,25,1006484,25,25,1002725,24,-1
14,1002725,26,1005689,26,26,1002725,25,-1
15,1002725,27,1004652,27,27,1002725,26,-1
16,1002725,28,1004241,28,28,1002725,27,-1
17,1002725,29,1005025,29,29,1002725,28,-1
18,1002725,31,1004902,31,31,1002725,30,-1
19,1002725,34,1004629,34,34,1002725,33,-1
20,1002725,38,1005339,38,38,1002725,37,-1
21,1002725,40,1005387,40,40,1002725,39,-1
22,1002725,43,1004580,43,43,1002725,42,-1
23,1002725,44,1005112,44,44,1002725,43,-1
24,1002725,46,1005111,46,46,1002725,45,-1
25,1002725,47,1004891,47,47,1002725,46,-1
26,1002725,48,1004176,48,48,1002725,47,-1
27,1002725,50,1005079,50,50,1002725,49,-1
28,1002726,52,1004204,52,52,1002726,3,3
29,1002973,53,1003232,53,53,1002973,52,-1
30,1003346,54,1005332,54,54,1003346,53,-1
31,1003491,56,1005173,56,56,1003491,55,-1
32,1003327,63,1005745,63,63,1003327,59,59
33,1003637,65,1006459,65,65,1003637,24,24
34,1003800,66,1005797,66,66,1003800,37,37
35,1003938,68,1008084,68,68,1003938,19,19
36,1003986,70,1007459,70,70,1003986,8,8
37,1004022,72,1007501,72,72,1004022,7,7
38,1004168,76,1007901,76,76,1004168,39,39
39,1004273,83,1009149,83,83,1004273,41,41
40,1004282,85,1008101,85,85,1004282,11,11
41,1004350,87,1008411,87,87,1004350,49,49
42,1004355,90,1008786,90,90,1004355,13,13
43,1004452,98,1007821,98,98,1004452,36,36
44,1004564,99,1008260,99,99,1004564,33,33
45,1004151,101,1004151,92,92,1003881,101,101
46,1004548,105,1005134,105,105,1004548,100,100
47,1004589,107,1006875,107,107,1004589,106,-1
48,1004641,108,1008473,108,108,1004641,107,-1
49,1003664,112,1003664,111,-1,1002236,112,112
50,1004629,114,1005974,114,114,1004629,113,-1
51,1004658,115,1006723,115,115,1004658,114,-1
52,1004672,116,1008098,116,116,1004672,115,-1
53,1004679,117,1008413,117,117,1004679,116,-1
54,1004683,118,1008690,118,118,1004683,117,-1
