,PRICE,TIME,BUY_PRICE,BUY_TIME,BUY_ID,SELL_PRICE,SELL_TIME,SELL_ID
0,1003181,1,1003181,0,0,999154,1,1
1,1005461,6,1005570,6,6,1005461,3,3
2,1005795,9,1009371,9,9,1005795,2,2
3,1005884,12,1010825,12,12,1005884,5,5
4,1008102,17,1008102,13,13,1007482,17,17
5,1008459,18,1013207,18,18,1008459,11,11
6,1008813,19,1011746,19,19,1008813,8,8
7,1009125,20,1015397,20,20,1009125,14,14
8,1009215,21,1013358,21,21,1009215,15,15
9,1010360,23,1015511,23,23,1010360,7,7
10,1011752,24,1018756,24,24,1011752,16,16
11,1015702,26,1021875,26,26,1015702,22,22
12,1020117,34,1027010,34,34,1020117,25,25
13,1026823,35,1036573,35,35,1026823,30,30
14,1028503,36,1051124,36,36,1028503,33,33
15,1028621,38,1054265,38,38,1028621,29,29
16,1028943,41,1054632,41,41,1028943,31,31
17,1029046,42,1054388,42,42,1029046,28,28
18,1029334,43,1052463,43,43,1029334,32,32
19,1042131,47,1042131,45,45,1011393,47,47
20,1043229,48,1079970,48,48,1043229,40,40
21,1050953,49,1055686,49,49,1050953,44,44
22,1051603,50,1094587,50,50,1051603,37,37
23,1045725,52,1090781,52,52,1045725,51,51
24,1054799,53,1074606,53,53,1054799,46,46
25,1055835,54,1100969,54,54,1055835,39,39
26,1090447,57,1099237,57,57,1090447,56,56
27,1101174,59,1127309,59,59,1101174,55,55
28,1168350,62,1168350,60,60,1162418,62,62
29,1182211,65,1299050,65,65,1182211,58,58
30,1190180,68,1283956,68,68,1190180,61,61
31,1102324,70,1371796,70,70,1102324,69,69
32,1184882,75,1184882,73,73,1039972,75,75
33,1296509,77,1366548,77,77,1296509,67,67
34,1316886,78,1585427,78,78,1316886,64,64
35,1349120,80,1567686,80,80,1349120,63,63
36,1355564,81,1640537,81,81,1355564,66,66
37,1616063,82,1697882,82,82,1616063,79,79
38,1780323,85,2229501,85,85,1780323,84,84
39,2423424,86,3081938,86,86,2423424,83,83
40,4086439,90,5037495,90,90,4086439,87,87
41,4525989,91,10590034,91,91,4525989,88,88
42,5198130,92,14819013,92,92,5198130,89,89
43,16874802,95,22217524,95,95,16874802,93,93
44,16731786,99,203659319,99,99,16731786,98,98
45,19338830,104,89657708,104,104,19338830,94,94
46,43459610,105,194351379,105,105,43459610,96,96
47,82686903,106,597565570,106,106,82686903,100,100
48,100051135,112,1231549639,112,112,100051135,102,102
49,120724702,117,1310691206,117,117,120724702,103,103
50,134284517,118,3618332464,118,118,134284517,97,97
51,153710396,120,7446474713,120,120,153710396,101,101
52,158700276,121,1381486510,121,121,158700276,115,115
53,634692446,122,16641895349,122,122,634692446,109,109
54,1944491335,124,118310728890,124,124,1944491335,116,116
55,2240437767,126,846591410988,126,126,2240437767,113,113
56,40134694,129,493394155596,129,129,40134694,127,127
57,838580814,131,1013471512,131,131,838580814,130,130
58,2059520825,136,13397625930,136,136,2059520825,135,135
59,2491380140,137,564884434786,137,137,2491380140,107,107
60,85764537,141,1444230400259,141,141,85764537,138,138
61,11062753,143,1483008379,143,143,11062753,142,142
62,67494470,146,76001056,146,146,67494470,144,144
63,156293757,148,1758573005,148,148,156293757,147,147
64,2643342237,150,7894685717,150,150,2643342237,114,114
65,3098387053,152,406061020921,152,152,3098387053,111,111
66,3742674136,156,1780381745614,156,156,3742674136,110,110
67,4432246359,157,705236960616,157,157,4432246359,108,108
68,7715567363,159,712099183816,159,159,7715567363,119,119
69,13336574554,162,10199770452026,162,162,13336574554,149,149
70,45305178660,163,9217636060946,163,163,45305178660,123,123
71,66758233152,164,332445186284701,164,164,66758233152,139,139
72,97400500950,168,366505995201624,168,168,97400500950,140,140
73,98667839778,170,97460325366939,170,170,98667839778,134,134
74,102767445877,172,1230238608224019,172,172,102767445877,151,151
75,42737509677,175,501464855141089,175,175,42737509677,173,173
76,111167361210,177,68611296228050,177,177,111167361210,132,132
77,135373079598,178,3521548935863,178,178,135373079598,160,160
78,161159869557,179,1030923360500883,179,179,161159869557,133,133
79,383385844742,181,722460915136679,181,181,383385844742,153,153
80,417588253007,182,591408700207624,182,182,417588253007,125,125
81,2101693264677,184,251719387493914,184,184,2101693264677,166,166
82,21860352988,188,21860352988,167,167,2778184861,188,188
83,2210108816526,189,98886559633519,189,189,2210108816526,128,128
84,2586939212769,190,12086210840355274,190,190,2586939212769,158,158
85,2720698290170,199,62530497200812104,199,199,2720698290170,154,154
86,5930199683190,206,100995329936874256,206,206,5930199683190,155,155
87,4505718557219,218,122502347758449600,218,218,4505718557219,208,208
88,5981013302933,224,138820217427994,224,224,5981013302933,161,161
89,7023232718127,228,54190547948179736,228,228,7023232718127,186,186
90,31340693518257,242,340707448020958208,242,242,31340693518257,222,222
91,44739546222555,244,414364002367925056,244,244,44739546222555,174,174
92,84933297713596,250,345265596898732352,250,250,84933297713596,165,165
93,107301957744800,274,10585716716930718,274,274,107301957744800,176,176
94,108482879925261,277,6394522513671620,277,277,108482879925261,231,231
95,207443291580885,289,16964375532752324,289,289,207443291580885,240,240
96,599936327152750,310,60297609341872160,310,310,599936327152750,220,220
97,309415805648789,322,309415805648789,308,308,5838835412,322,322
98,132854348216572,325,132854348216572,302,302,83059487341471,325,325
99,604071280189742,326,391740099546112320,326,326,604071280189742,267,267
100,738754115868074,333,970974831719152,333,333,738754115868074,169,169
101,138684832833321,344,10973429339509056,344,344,138684832833321,340,340
102,774340712658268,349,169656091542453056,349,349,774340712658268,180,180
103,933123120722127,372,23655272963198824,372,372,933123120722127,246,246
104,1230112699989018,375,37579185718908056,375,375,1230112699989018,248,248
105,1305826407479571,409,13988007234602910,409,409,1305826407479571,232,232
106,2711314320321248,422,3031036238590545,422,422,2711314320321248,171,171
107,760810557464815,471,760810557464815,401,401,2598870315,471,471
108,100481907836949,502,100481907836949,438,438,512834214121,502,502
109,2374634404126463,525,2374634404126463,522,522,4343411406334,525,525
110,40779262185563,538,40779262185563,307,307,25810175536036,538,538
111,31246131425030,539,31246131425030,508,508,340691127135,539,539
112,4133125385833964,545,14454988088323674,545,545,4133125385833964,397,397
113,2367083432976894,564,11080042118253254,564,564,2367083432976894,547,547
114,5303836447107685,568,42572779325096616,568,568,5303836447107685,223,223
115,6428447683620648,577,11734750908628738,577,577,6428447683620648,261,261
116,206945618201337,596,11604711614757816,596,596,206945618201337,585,585
117,90118485003869,598,90118485003869,560,560,17787973284349,598,598
118,6352481327463914,600,272159696187856736,600,600,6352481327463914,582,582
119,471578485507123,611,81564632867030608,611,611,471578485507123,605,605
120,4166950218484426,634,4166950218484426,633,633,27121204915570,634,634
121,4074034726424784,648,4074034726424784,639,639,547167938249083,648,648
122,3567046006862218,672,3567046006862218,642,642,471330063130397,672,672
123,4565118939059046,673,131494002965011776,673,673,4565118939059046,626,626
124,2858184818763719,682,2858184818763719,662,662,1887745909734328,682,682
125,93944099137918,690,93944099137918,675,675,3818451485589,690,690
126,5312978894700,691,5312978894700,412,412,4912729156620,691,691
127,7796538624016045,694,62328002542689480,694,694,7796538624016045,433,433
128,2278677062241,730,120803499188961,730,730,2278677062241,715,715
129,9069550676488901,731,598481796149912576,731,731,9069550676488901,273,273
130,9193229093912029,745,63258610501331752,745,745,9193229093912029,462,462
131,10125621645780911,777,165725990818021824,777,777,10125621645780911,724,724
132,9801681012944204,788,9801681012944204,786,786,652918905549232,788,788
133,10549520773925943,798,29340482781519820,798,798,10549520773925943,309,309
134,10712084014517489,802,10926177311541740,802,802,10712084014517489,454,454
135,14624288966308605,807,16747911536324812,807,807,14624288966308605,212,212
136,3979543610022469,861,23099896433810180,861,861,3979543610022469,823,823
137,1065909914789540,865,1065909914789540,826,826,188927668354969,865,865
138,437235360463100,884,165990875027270912,884,884,437235360463100,880,880
139,638531995374725,893,638531995374725,887,887,6873879446387,893,893
140,102878417760319,909,102878417760319,898,898,17804826208205,909,909
141,38010827093497,912,38010827093497,899,899,9531103255273,912,912
142,2225656640247971,914,88042322223418192,914,914,2225656640247971,881,881
143,7922510369027800,926,7922510369027800,915,915,257471079593500,926,926
144,21334499916186125,938,55542975496837832,938,938,21334499916186125,235,235
145,2270071477766507,941,2270071477766507,920,920,692233328578,941,941
146,350128793213156,960,350128793213156,948,948,304820160834,960,960
147,25427202242401633,961,31990712517091824,961,961,25427202242401633,469,469
148,135811301458354,986,135811301458354,918,918,51664063245564,986,986
149,58893900419694,988,58893900419694,983,983,353688409148,988,988
150,32971023889454,1000,32971023889454,901,901,22824157691286,1000,0
151,1824062122169,1002,1824062122169,618,618,97085595146,1002,2
152,1467253262734,1010,1467253262734,873,873,141204051494,1010,10
