,PRICE,TIME,ID
0,999838,7689,688
1,999838,11771,770
2,999838,15313,312
3,999838,18724,723
4,999837,7421,420
5,999837,7645,644
6,999837,11011,10
7,999837,16945,944
8,999836,3177,176
9,999836,3556,555
10,999836,19479,478
11,999835,9470,469
12,999835,10490,489
13,999835,15692,691
14,999835,15883,882
15,999835,16989,988
16,999835,17948,947
17,999834,1670,669
18,999834,10286,285
19,999834,18950,949
20,999833,1246,245
21,999833,3860,859
22,999833,4201,200
23,999833,5904,903
24,999833,12530,529
25,999833,13428,427
26,999832,9243,242
27,999831,433,432
28,999831,2914,913
29,999831,7566,565
30,999831,13709,708
31,999830,7714,713
32,999830,9474,473
33,999830,17874,873
34,999830,19327,326
35,999829,4623,622
36,999829,10707,706
37,999828,808,807
38,999828,6632,631
39,999828,14414,413
40,999827,1613,612
41,999827,16620,619
42,999826,6572,571
43,999826,12334,333
44,999826,13637,636
45,999825,15536,535
46,999825,15876,875
47,999825,17252,251
48,999824,89,88
49,999824,3996,995
50,999824,5161,160
51,999822,379,378
52,999822,2272,271
53,999822,4048,47
54,999822,5732,731
55,999822,15785,784
56,999822,17926,925
57,999821,2771,770
58,999820,16242,241
59,999820,19117,116
60,999819,503,502
61,999819,2992,991
62,999819,9350,349
63,999819,19584,583
64,999818,6174,173
65,999818,6325,324
66,999818,7903,902
67,999818,17918,917
68,999818,19724,723
69,999817,410,409
70,999817,10771,770
71,999817,15455,454
72,999816,2315,314
73,999816,6914,913
74,999815,11933,932
75,999815,14011,10
76,999815,14990,989
77,999815,18991,990
78,999814,10165,164
79,999814,13154,153
80,999814,14550,549
81,999813,749,748
82,999813,15092,91
83,999812,1469,468
84,999812,2976,975
85,999812,18458,457
86,999811,3676,675
87,999811,4123,122
88,999811,4865,864
89,999811,11090,89
90,999810,12645,644
91,999810,12700,699
92,999810,14746,745
93,999809,10850,849
94,999808,9608,607
95,999808,11611,610
96,999808,18371,370
97,999808,18932,931
98,999807,3589,588
99,999807,12386,385
100,999806,2311,310
101,999806,9356,355
102,999806,9982,981
103,999806,14560,559
104,999806,14614,613
105,999806,17175,174
106,999805,11405,404
107,999805,11515,514
108,999805,11709,708
109,999805,16559,558
110,999804,8025,24
111,999804,13973,972
112,999804,17300,299
113,999804,18700,699
114,999803,3276,275
115,999803,6226,225
116,999803,12750,749
117,999803,16535,534
118,999802,7537,536
119,999802,17625,624
120,999802,17804,803
121,999802,19529,528
122,999801,2916,915
123,999801,2939,938
124,999801,9209,208
125,999801,11310,309
126,999801,13193,192
127,999800,1332,331
128,999800,2411,410
129,999800,8609,608
130,999800,9501,500
131,999800,16281,280
132,999800,17349,348
133,999799,7777,776
134,999799,8551,550
135,999799,9800,799
136,999798,1593,592
137,999798,6813,812
138,999798,17088,87
139,999798,17347,346
140,999797,221,220
141,999797,4437,436
142,999797,4546,545
143,999797,8620,619
144,999797,14730,729
145,999797,14888,887
146,999797,14925,924
147,999796,15629,628
148,999795,12486,485
149,999794,556,555
150,999794,2651,650
151,999794,6575,574
152,999794,16668,667
153,999794,17829,828
154,999793,3192,191
155,999792,7312,311
156,999791,29,28
157,999791,353,352
158,999791,5913,912
159,999791,16511,510
160,999790,7907,906
161,999790,9553,552
162,999790,10533,532
163,999790,18957,956
164,999789,5099,98
165,999789,5981,980
166,999789,12547,546
167,999788,8939,938
168,999788,9095,94
169,999788,10262,261
170,999788,10632,631
171,999788,12687,686
172,999787,240,239
173,999786,4908,907
174,999786,18118,117
175,999785,9699,698
176,999785,12409,408
177,999785,15773,772
178,999785,15779,778
179,999785,19738,737
180,999784,6792,791
181,999784,10971,970
182,999784,11697,696
183,999783,5777,776
184,999783,10540,539
185,999783,18106,105
186,999782,1705,704
187,999782,7514,513
188,999781,1053,52
189,999781,1863,862
190,999781,5112,111
191,999781,6507,506
192,999781,8455,454
193,999781,10727,726
194,999781,11181,180
195,999781,13734,733
196,999780,7637,636
197,999780,8334,333
198,999780,14072,71
199,999780,15010,9
200,999779,6056,55
201,999779,6611,610
202,999779,13643,642
203,999779,15573,572
204,999778,14448,447
205,999778,16474,473
206,999777,519,518
207,999777,5191,190
208,999777,7823,822
209,999777,16408,407
210,999776,7011,10
211,999775,5068,67
212,999775,8906,905
213,999774,1113,112
214,999774,4482,481
